1 2.60311 0.000847804 1.79769e+308
2 1.18356 0.00128052 0.000847804
3 0.000839552 0.000512717 0.000847804
4 0.0240066 0.000331133 0.000512717
5 0.000912398 0.000177727 0.000331133
6 0.000889149 0.000176556 0.000177727
7 0.000826844 0.000124358 0.000176556
8 0.000729007 9.53373e-05 0.000124358
9 0.0174074 0.00051567 9.53373e-05
10 0.000134408 0.000288771 9.53373e-05
11 0.000623032 0.000133926 9.53373e-05
12 0.000653072 0.00021069 9.53373e-05
13 0.000666941 0.000109414 9.53373e-05
14 0.000670743 4.30768e-05 9.53373e-05
15 0.0122948 0.00012999 4.30768e-05
16 0.000517903 8.97297e-05 4.30768e-05
17 0.000633488 5.16016e-05 4.30768e-05
18 0.000599247 3.9643e-05 4.30768e-05
19 0.000593266 4.19074e-05 3.9643e-05
20 0.000569468 5.14966e-05 3.9643e-05
21 0.0130165 4.64689e-05 3.9643e-05
22 0.000368258 0.000275339 3.9643e-05
23 0.0005474 0.00139643 3.9643e-05
24 0.000541947 0.000105459 3.9643e-05
25 0.000530262 9.55433e-05 3.9643e-05
26 0.000547039 0.000133869 3.9643e-05
27 0.000524471 4.73394e-05 3.9643e-05
28 0.000498984 0.00193157 3.9643e-05
29 0.000491408 4.7008e-05 3.9643e-05
30 0.000469655 3.13441e-05 3.9643e-05
31 0.000466768 0.000440515 3.13441e-05
32 0.000460157 6.42637e-05 3.13441e-05
33 0.000460606 3.43829e-05 3.13441e-05
34 0.000443262 3.59744e-05 3.13441e-05
35 0.000437734 6.8103e-05 3.13441e-05
36 0.000425473 0.000460534 3.13441e-05
37 0.000431687 5.92055e-05 3.13441e-05
38 0.000402759 9.77508e-05 3.13441e-05
39 0.000365795 3.01205e-05 3.13441e-05
40 0.000364703 2.81712e-05 3.01205e-05
41 0.000366414 0.000406239 2.81712e-05
42 0.000353178 6.13187e-05 2.81712e-05
43 0.000351088 2.57237e-05 2.81712e-05
44 0.000346465 3.55775e-05 2.57237e-05
45 0.000332697 3.22092e-05 2.57237e-05
46 0.000336604 6.08301e-05 2.57237e-05
47 0.000330152 0.000175106 2.57237e-05
48 0.00032314 0.00100099 2.57237e-05
49 0.000324852 3.18476e-05 2.57237e-05
50 0.000320928 0.000104775 2.57237e-05
51 0.000316367 0.000157867 2.57237e-05
52 0.000311307 9.38253e-05 2.57237e-05
53 0.000307171 0.00045263 2.57237e-05
54 0.000301201 2.4658e-05 2.57237e-05
55 0.000301531 3.83255e-05 2.4658e-05
56 0.000298893 4.79854e-05 2.4658e-05
57 0.000294636 2.47144e-05 2.4658e-05
58 0.000292167 2.6553e-05 2.4658e-05
59 0.000289085 6.05043e-05 2.4658e-05
60 0.000288379 6.6705e-05 2.4658e-05
61 0.000284034 2.30869e-05 2.4658e-05
62 0.000283359 4.03852e-05 2.30869e-05
63 0.000280108 0.000319891 2.30869e-05
64 0.000277485 4.97046e-05 2.30869e-05
65 0.000273151 0.00014156 2.30869e-05
66 0.000273346 0.00134446 2.30869e-05
67 0.000272834 2.91032e-05 2.30869e-05
68 0.00026186 2.24357e-05 2.30869e-05
69 0.000263806 3.6808e-05 2.24357e-05
70 0.000274334 6.02866e-05 2.24357e-05
71 0.000255629 0.00111768 2.24357e-05
72 0.000248823 5.41687e-05 2.24357e-05
73 0.000251299 4.59225e-05 2.24357e-05
74 0.000242684 0.00019608 2.24357e-05
75 0.00024174 0.00013558 2.24357e-05
76 0.00023693 0.00580051 2.24357e-05
77 0.000236114 7.10969e-05 2.24357e-05
78 0.000213384 0.000316322 2.24357e-05
79 0.000206931 2.38889e-05 2.24357e-05
80 0.000202194 1.96089e-05 2.24357e-05
81 0.000199718 5.71089e-05 1.96089e-05
82 0.000198168 0.000103567 1.96089e-05
83 0.000196237 0.000111427 1.96089e-05
84 0.00019078 7.87658e-05 1.96089e-05
85 0.000179646 8.80704e-05 1.96089e-05
86 0.000171914 3.83882e-05 1.96089e-05
87 0.000187022 4.3497e-05 1.96089e-05
88 0.00017982 0.00130263 1.96089e-05
89 0.000171112 5.65638e-05 1.96089e-05
90 0.000160134 2.4722e-05 1.96089e-05
91 0.000157527 4.08459e-05 1.96089e-05
